row_id,icd9_code
2686.7207,30188.705
2687.7144,30190.707
2688.706,30191.72
2689.6982,30192.732
2690.69,30193.744
2691.6826,30194.758
2692.6772,30198.748
2713.8257,3130.2722
2694.6685,30209.691
2695.6611,30210.707
2696.6538,30211.719
2697.6455,30212.729
2698.708,30299.041
2699.7002,30300.05
2700.6934,30301.062
2701.685,30302.076
2702.6821,30309.04
2703.6748,30310.05
2704.6665,30311.062
2705.6592,30312.076
2706.6553,30319.033
2707.647,30320.049
2708.6406,30321.06
2709.6323,30322.072
2710.629,30329.035
2711.621,30330.047
2712.6133,30331.059
2713.606,30332.068
2714.603,30339.033
2715.5952,30340.045
2716.587,30341.059
2717.579,30342.07
2718.5762,30349.033
2719.5679,30350.043
2720.5605,30351.055
2721.5522,30352.064
2722.5498,30359.03
2723.5479,30360.055
2724.5547,30361.098
2725.5605,30362.135
2726.565,30369.111
2747.103,2811.452
2748.1172,2812.448
2749.1309,2813.448
2750.1436,2814.4402
2751.1577,2815.4402
2752.1714,2816.4402
2753.184,2817.4285
2754.1987,2818.4285
2755.212,2819.4207
2756.226,2820.4207
2757.2388,2821.4128
2758.2524,2822.405
2759.2588,2826.3816
2760.2725,2827.3738
2761.287,2828.3777
2762.3003,2829.362
2763.3145,2830.362
2764.3271,2831.362
2765.3408,2832.3542
2766.354,2833.3503
2767.3682,2834.3464
2768.3823,2835.3386
2769.3955,2836.3347
2770.4097,2837.3347
2771.4229,2838.327
2772.4375,2839.327
2773.4497,2840.319
2774.4634,2841.3152
2775.4775,2842.3113
2776.4834,2846.284
2777.4976,2847.284
2760.1143,27364.09
2761.126,27365.164
2762.1372,27366.242
2763.149,27367.316
2764.145,27374.125
2765.1577,27375.201
2766.151,27382.965
2767.005,27442.3
2768.017,27443.377
2769.0132,27450.186
2788.9438,2856.7214
2771.0112,27461.89
2772.023,27462.963
2773.0332,27464.041
2774.0317,27469.89
2794.2139,2858.3699
2795.2646,2859.3074
2796.3145,2860.237
2778.0103,27499.986
2779.0215,27501.064
2780.0327,27502.14
2781.0288,27508.947
2801.585,2861.8933
2802.588,2864.78
2803.5747,2865.6394
2804.562,2866.5066
2805.5483,2867.366
2806.5347,2868.2214
2807.5205,2869.0808
2788.2695,34576.88
2789.2573,34583.832
2790.2441,34584.746
2791.2314,34593.71
2792.2173,34594.625
2811.288,3582.6824
2812.3008,3583.6746
2813.3145,3584.6746
2796.1753,34713.977
2797.1626,34714.89
2798.1494,34722.848
2817.374,3586.6707
2818.3877,3587.6628
2801.1138,34764.832
2802.1006,34765.75
2803.0884,34772.7
2822.442,3591.6433
2823.455,3592.6472
2824.4688,3593.6433
2825.4824,3594.6316
2808.025,34814.5
2809.0132,34822.457
2810.0034,34864.62
2810.9912,34865.535
2811.9766,34872.492
2831.5625,3601.6042
2832.5737,3603.5886
2833.5874,3604.5847
2834.5884,3610.5457
2835.6025,3611.5378
2836.6157,3612.53
2837.6294,3613.5261
2838.6294,3620.4792
2839.642,3621.4753
2840.6567,3622.4714
2841.6694,3623.4675
2842.6826,3624.4636
2824.7559,34320.047
2825.7427,34320.96
2845.915,3548.0652
2827.7173,34338.89
2828.7046,34339.81
2829.6934,34359.836
2830.6802,34367.793
2850.9849,3552.0496
2832.6543,34378.68
2833.6416,34379.598
2834.629,34388.56
2835.6162,34389.477
2856.1436,3554.8894
2857.1934,3555.823
2838.5786,34418.38
2839.5654,34419.297
2840.5532,34428.258
2841.5396,34429.18
2842.5273,34438.14
2843.5142,34439.055
2844.5015,34448.02
2845.4878,34448.938
2846.476,34457.9
2847.4624,34458.816
2848.4507,34467.78
2849.437,34468.695
2850.4258,34477.66
2851.4116,34478.58
2852.399,34479.49
2853.3853,34480.406
2854.3726,34487.36
2855.3604,34488.32
2856.349,34489.332
2857.3374,34490.344
2858.3247,34497.31
2859.3135,34498.316
2860.3022,34499.33
2861.2905,34500.34
2862.2778,34507.3
2863.2666,34508.312
2864.255,34509.324
2865.2437,34510.332
2866.2314,34517.297
2867.2192,34518.305
2868.2085,34519.316
2869.1963,34520.33
2870.1846,34527.293
2871.1719,34528.3
2872.1606,34529.312
2873.1504,34530.33
2874.1367,34537.285
2875.126,34538.3
2876.1143,34539.31
2877.103,34540.32
2878.8535,30379.145
2879.8545,30380.19
2880.8564,30381.242
2881.8594,30388.219
2882.8613,30389.266
2883.8628,30390.316
2884.8643,30391.365
2885.8662,30398.344
2886.8687,30399.393
2887.87,30400.44
2888.8716,30401.49
2889.874,30408.467
2890.8765,30409.518
2891.877,30410.562
2892.879,30411.611
2893.8813,30418.59
2894.8828,30419.64
2895.8848,30420.688
2896.8862,30421.734
2917.7554,3146.0925
2898.892,30438.658
2899.894,30439.703
2900.895,30440.752
2901.897,30441.803
2902.9,30448.78
2903.9014,30449.828
2904.9033,30450.877
2905.9038,30451.926
2906.9072,30458.902
2907.9087,30459.953
2908.9102,30461.0
2909.9116,30462.05
2910.9146,30469.027
2911.916,30470.074
2912.917,30471.127
2913.919,30472.176
2914.9219,30479.15
2915.9238,30480.2
2916.9248,30481.248
2917.9268,30482.297
2918.9292,30489.275
2919.9307,30490.324
2920.9321,30491.373
2921.933,30492.422
2922.9365,30499.398
2923.9385,30500.447
2924.94,30501.498
2925.941,30502.545
2926.9438,30509.523
2927.9458,30510.57
2928.9468,30511.62
2929.9478,30512.668
2950.7573,3154.5808
2951.7583,3155.5652
2952.7598,3156.5535
2953.7603,3157.534
2954.7612,3158.5261
2935.9678,30569.36
2936.9702,30570.406
2937.9717,30571.459
2938.9727,30572.506
2939.9746,30578.494
2960.7627,3160.4363
2961.7632,3161.4128
2962.7651,3162.4011
2963.7656,3163.3894
2964.767,3164.3699
2965.7676,3165.3582
2946.9966,30639.201
2947.9985,30640.244
2949.0,30641.295
2950.002,30642.348
2970.769,3167.2761
2952.0073,30659.264
2953.0083,30660.314
2954.0107,30661.363
2955.0122,30662.412
2956.0142,30663.46
2957.0156,30664.508
2958.017,30665.557
2959.0176,30666.605
2960.0195,30667.652
2961.0215,30668.703
2962.023,30669.754
2963.0244,30670.797
2964.0269,30671.848
2965.0278,30672.896
2966.0288,30673.945
2967.0312,30678.947
2987.767,3170.0144
2988.7686,3170.9988
2970.04,30699.879
2971.041,30700.93
2972.0444,30708.895
2992.7695,3172.9363
2993.771,3173.9246
2994.773,3174.9011
2995.7734,3175.8972
2996.7744,3176.8816
2997.7754,3177.862
2998.7817,3182.8582
2999.7827,3183.8425
3000.7837,3184.8308
2982.084,30839.945
2983.086,30840.996
2984.0874,30842.043
2985.0894,30843.094
2986.0903,30847.104
2987.0928,30848.152
3007.7847,3186.7214
3008.7852,3187.7097
2990.1074,30899.723
2991.109,30900.771
2992.1104,30901.822
2993.1118,30907.807
3013.79,3192.6355
3014.792,3193.616
3015.7925,3194.6042
3016.794,3195.5886
2998.1382,30999.03
2999.1401,31006.994
3019.8022,3202.5535
3012.2578,454.28387
3002.1675,31116.867
3003.169,31117.918
3004.1704,31118.967
3005.1719,31120.014
3006.1743,31126.994
3007.1763,31128.041
3008.1772,31129.088
3009.1787,31130.139
3010.1826,31137.117
3011.1836,31138.166
3012.1855,31139.213
3013.1865,31140.26
3014.1895,31147.242
3015.191,31148.291
3016.1924,31149.338
3017.1943,31150.385
3018.1958,31151.434
3019.1963,31152.482
3020.1987,31156.494
3040.816,3217.2449
3022.21,31198.121
3023.212,31199.172
3024.2153,31206.15
3044.8218,3222.1785
3045.8223,3223.1707
3046.8232,3224.159
3028.226,31238.012
3029.2275,31239.062
3030.2295,31240.111
3050.8257,3226.0964
3032.2441,31297.549
3033.245,31298.602
3034.247,31299.645
3035.2495,31305.635
3055.831,3232.0222
3037.2544,31316.625
3038.2563,31317.676
3058.833,3233.9832
3059.835,3234.9714
3060.8418,3240.9558
3061.8433,3241.9402
3043.2832,31415.812
3044.2842,31416.86
3045.2856,31417.91
3046.2886,31424.887
3066.8442,3243.866
3067.8452,3244.8542
3049.2969,31446.81
3050.2988,31447.857
3051.3003,31449.896
3052.3022,31450.943
3053.3037,31454.957
3073.8467,3246.7605
3074.8477,3247.7488
3075.851,3250.7292
3076.852,3251.7175
3068.6982,468.1081
3069.7192,469.12372
3079.8794,3272.702
3080.8804,3273.6863
3081.8813,3274.6746
3073.8057,471.24872
3083.9058,3292.6746
3084.9062,3293.659
3085.9067,3294.6394
3086.9082,3295.6238
3087.913,3299.616
3069.2144,31992.035
3070.2148,31993.088
3071.2144,32000.076
3091.9155,3301.5535
3092.916,3302.5496
3093.917,3303.534
3094.918,3304.5105
3095.919,3305.4988
3096.9204,3306.487
3097.9248,3310.4714
3098.9277,3312.4597
3099.9287,3313.448
3100.9297,3314.4363
3101.9385,3321.4324
3083.1694,32210.537
3084.169,32211.59
3104.941,3323.3855
3105.9414,3324.366
3087.1606,32250.357
3088.1611,32251.408
3089.1587,32260.373
3090.1587,32261.428
3091.1567,32270.39
3092.1572,32271.445
3093.1577,32272.496
3094.1553,32280.469
3095.1553,32281.525
3096.1538,32290.49
3097.1528,32291.541
3117.9478,3331.1824
3118.9482,3332.1707
3119.9492,3333.1628
3120.961,3341.155
3113.6455,478.64716
3114.6675,479.6706
3104.084,32606.545
3105.0835,32607.598
3106.0835,32608.65
3107.082,32615.635
3108.0815,32616.688
3109.082,32617.74
3110.082,32618.793
3111.082,32619.844
3112.082,32620.896
3113.082,32621.951
3114.0815,32625.97
3115.0815,32627.021
3116.081,32628.072
3117.0815,32629.123
3118.081,32630.174
3119.081,32631.227
3120.081,32632.28
3121.081,32633.332
3122.081,32634.385
3123.0815,32636.426
3124.081,32637.477
3125.081,32638.527
3126.081,32639.582
3131.475,28315.74
3147.0562,2926.8582
3148.0664,2933.8386
3134.5537,28393.986
3135.5688,28401.826
3136.5806,28404.008
3137.5903,28405.24
3138.605,28412.14
3153.9683,2937.8816
3140.6626,28471.223
3141.6772,28479.064
3156.942,2945.241
3157.9277,2946.4011
3158.9136,2947.5574
3145.7363,28510.424
3146.7476,28511.66
3147.7622,28518.559
3162.8481,2950.2527
3163.85,2955.2996
3164.8364,2956.4558
3165.8223,2957.616
3166.8076,2958.7761
3167.7935,2959.9285
3168.7793,2961.0886
3169.7651,2962.2449
3156.9258,28637.242
3157.937,28638.479
3158.9507,28644.432
3173.6997,2964.944
3174.6855,2966.0925
3175.6758,2968.2253
3176.6611,2969.3816
3177.6465,2970.5457
3178.6333,2971.7058
3166.0513,28713.15
3167.0615,28714.377
3168.0723,28715.6
3169.083,28716.822
3170.0874,28722.549
3171.0962,28724.672
3172.099,28732.197
3186.4985,2976.112
3187.4927,2979.2175
3188.4788,2980.3816
3176.0884,28779.393
3177.0981,28780.62
3178.1094,28781.844
3179.1191,28783.068
3180.13,28784.293
3181.1357,28789.117
3195.359,2983.6355
3196.3452,2984.7996
3197.3303,2985.952
3198.3167,2987.112
3186.148,28827.639
3187.1577,28828.865
3188.1604,28836.389
3189.1714,28837.615
3190.1814,28838.838
3191.192,28840.062
3192.2021,28841.29
3193.213,28842.514
3194.2231,28843.734
3195.234,28844.963
3196.2412,28847.988
3210.1125,2993.2449
3211.0994,2994.4011
3212.0847,2995.569
3213.0703,2996.7214
3214.056,2997.8816
3215.042,2999.034
3216.028,3000.2058
3204.2432,28923.48
3205.2542,28924.707
3206.2644,28925.934
3207.275,28927.158
3208.2795,28932.88
3221.9265,3003.2644
3222.912,3004.4285
3211.2898,28953.654
3212.2993,28954.88
3213.3105,28956.102
3214.3206,28957.328
3215.3267,28962.152
3228.8108,3007.4949
3229.7961,3008.6472
3218.3376,28982.027
3219.3484,28983.25
3220.3584,28984.475
3221.3687,28985.701
3222.3733,28992.326
3223.3833,28993.55
3236.6807,3012.8777
3225.3855,29011.297
3226.3958,29012.523
3227.4058,29013.75
3228.416,29014.973
3241.6094,3018.6746
3242.596,3019.8347
3243.5803,3020.987
3244.5671,3022.1511
3245.5522,3023.3035
3246.5386,3024.4675
3247.5234,3025.6238
3248.51,3026.784
3237.3657,29142.09
3238.3762,29143.312
3239.3801,29149.938
3252.4524,3031.4167
3253.4382,3032.573
3242.39,29170.71
3243.4004,29171.938
3256.3914,3035.0886
3245.3464,29234.682
3246.3562,29235.906
3247.3672,29237.133
3248.3772,29238.355
3249.388,29239.584
3250.395,29243.508
3263.2922,3043.1902
3264.278,3044.3503
3265.264,3045.5066
3254.338,29327.602
3255.349,29328.826
3256.359,29330.049
3257.3694,29331.275
3258.3752,29336.1
3271.1865,3054.405
3272.1726,3055.569
3261.3862,29355.97
3262.3967,29357.2
3263.3984,29365.623
3264.4084,29366.848
3277.1128,3064.2722
3278.0986,3065.4324
3267.3552,29438.918
3268.3657,29440.143
3269.3757,29441.367
3270.3865,29442.592
3271.3962,29443.814
3272.407,29445.041
3273.413,29449.865
3274.4233,29451.092
3275.4338,29452.316
3276.4446,29453.54
3277.4548,29454.766
3278.4646,29455.99
3279.4712,29460.816
3280.4814,29462.037
3281.4915,29463.264
3282.5027,29464.486
3283.5127,29465.715
3284.5227,29466.94
3285.5288,29471.764
3286.54,29472.986
3287.55,29474.21
3288.5598,29475.436
3289.5708,29476.66
3290.5813,29477.885
3291.587,29482.709
3292.5977,29483.938
3293.608,29485.16
3294.6182,29486.385
3295.629,29487.611
3296.639,29488.834
3297.6445,29493.662
3298.6553,29494.885
3299.6658,29496.11
3300.6765,29497.336
3301.6865,29498.559
3302.697,29499.785
3303.7034,29504.607
3304.7134,29505.832
3305.7234,29507.057
3306.7344,29508.285
3307.7446,29509.508
3308.7546,29510.732
3309.7612,29515.559
3310.7715,29516.781
3311.782,29518.006
3312.7922,29519.23
3313.8027,29520.455
3314.8132,29521.682
3315.8188,29526.506
3316.8296,29527.732
3317.84,29528.955
3318.8496,29530.182
3319.8608,29531.406
3320.8718,29532.63
3321.877,29537.455
3322.887,29538.678
3323.8982,29539.904
3324.9082,29541.129
3325.9185,29542.355
3326.929,29543.578
3327.935,29548.404
3328.945,29549.629
3329.9563,29550.852
3330.9663,29552.078
3331.9766,29553.3
3332.9873,29554.527
3333.997,29555.752
3335.0044,29559.678
3336.015,29560.902
3337.025,29562.127
3338.0364,29563.35
3339.0457,29564.576
3340.0564,29565.8
3341.0674,29567.025
3342.0745,29570.95
3343.0842,29572.174
3344.0952,29573.398
3345.1052,29574.625
3346.116,29575.848
3347.1262,29577.074
3348.1365,29578.299
3349.1438,29582.227
3350.1543,29583.447
3351.1648,29584.674
3352.1748,29585.896
3364.022,3442.8972
3365.04,3451.827
3366.0386,3452.9285
3367.0613,3453.9558
3368.0825,3454.9832
3369.1047,3456.0105
3370.1265,3457.034
3371.1472,3458.0613
3354.9863,33286.07
3355.9858,33287.12
3356.9844,33294.11
3357.9841,33296.15
3358.9841,33297.203
3359.9841,33298.254
3360.9844,33299.305
3361.9849,33300.36
3362.984,33304.375
3363.9836,33305.43
3364.984,33306.48
3365.9832,33307.535
3366.9836,33308.586
3367.9834,33309.637
3368.9824,33314.645
3387.494,3462.6355
3388.5156,3463.655
3389.5376,3464.6863
3390.5586,3465.7136
3391.5803,3466.737
3392.6025,3470.7175
3393.6238,3471.7449
3394.6453,3472.7683
3377.96,33425.01
3378.959,33426.066
3379.958,33434.043
3380.9575,33435.09
3381.9578,33436.145
3382.958,33437.2
3383.9578,33438.25
3384.958,33439.3
3385.957,33444.312
3404.8625,3481.0574
3405.8843,3482.077
3406.906,3483.1042
3407.927,3484.1355
3408.949,3485.155
3409.971,3486.1863
3410.9922,3491.1511
3412.0144,3492.1746
3394.9207,33614.03
3395.9202,33615.082
3396.919,33623.055
3416.1006,3494.3152
3398.9167,33634.062
3399.9167,33635.113
3400.9167,33636.168
3401.9155,33643.152
3421.2087,3496.4792
3422.231,3502.4324
3423.2524,3503.4597
3405.8977,33724.52
3406.8975,33725.57
3407.8967,33731.57
3408.897,33732.62
3409.896,33734.664
3410.896,33735.715
3411.8953,33741.71
3412.8953,33742.766
3432.4475,3506.7761
3433.4683,3507.7996
3415.8794,33813.184
3416.8796,33814.24
3417.8794,33815.29
3418.88,33816.344
3419.88,33817.395
3420.88,33818.445
3421.879,33822.47
3422.8787,33823.52
3423.8792,33824.57
3424.8792,33825.62
3425.8767,33833.598
3426.877,33834.65
3427.8772,33835.703
3447.7717,3517.2214
3429.8738,33854.62
3430.8735,33855.676
3431.8738,33856.727
3432.8733,33857.78
3433.8652,33894.44
3434.8655,33895.492
3435.8655,33896.543
3436.865,33897.598
3437.8657,33898.65
3438.8647,33902.67
3455.5837,514.7331
3460.0317,3534.4675
3461.0527,3535.4949
3442.836,34032.504
3443.8357,34033.555
3444.836,34034.61
3465.1401,3542.5535
3466.1614,3543.573
3447.8188,34111.953
3448.8193,34113.004
3449.8188,34114.06
3450.8171,34122.035
3451.8171,34123.09
3452.8171,34124.137
3453.8025,34191.47
3454.8022,34192.52
3455.8022,34193.57
3456.8008,34201.547
3457.801,34202.598
3458.8008,34203.652
3479.443,3554.9363
3480.4644,3555.9558
3481.4866,3556.987
3482.5085,3558.0105
3483.5298,3559.034
3484.5515,3563.0222
3485.5735,3564.0457
3466.778,34310.99
3467.7783,34312.04
3468.7786,34313.09
3469.778,34314.14
3470.7776,34315.195
3471.7766,34320.203
3492.7244,3566.2957
3493.746,3567.323
3474.773,34341.164
3475.773,34342.22
3476.7727,34343.27
3477.7712,34351.246
3478.7202,34578.824
3479.7195,34579.87
3480.72,34580.926
3481.7197,34581.98
3482.7183,34588.965
3483.7185,34590.016
3484.7188,34591.07
3485.7185,34592.12
3486.7168,34599.11
3487.717,34600.16
3488.717,34601.21
3489.2393,36699.344
3490.2397,36700.4
3491.24,36701.453
3492.2395,36702.504
3514.1821,3804.7878
3493.2542,37887.76
3494.2598,37888.81
3495.265,37889.85
3496.2698,37890.895
3497.2715,37895.9
3498.2764,37896.945
3499.2817,37897.99
3500.2815,37904.973
3501.2869,37906.02
3502.2917,37907.062
3503.2917,37914.047
3526.4436,3925.5808
3505.2937,37925.05
3506.2993,37926.094
3507.304,37927.137
3508.3096,37928.18
3509.29,37955.96
3510.289,37963.938
3533.595,3930.784
3512.2913,37974.938
3513.2969,37975.98
3514.3018,37977.027
3515.3064,37978.07
3516.312,37979.113
3517.3171,37980.16
3518.3223,37981.203
3519.325,37985.22
3520.3232,37994.184
3521.328,37995.227
3522.3262,38004.195
3545.8552,3935.202
3546.8767,3936.2253
3525.325,38025.152
3526.3303,38026.195
3527.3357,38027.24
3528.3342,38035.215
3529.3398,38036.258
3530.3447,38037.305
3531.3503,38038.348
3555.05,3939.4988
3533.346,38056.277
3534.3447,38064.254
3558.1152,3941.5925
3536.3467,38075.254
3537.352,38076.297
3538.357,38077.344
3562.2017,3943.7292
3563.2234,3944.7527
3564.2446,3945.7722
3565.266,3946.7996
3566.2883,3951.7722
3544.3047,38174.71
3545.3103,38175.754
3546.3154,38176.797
3570.3748,3953.8972
3548.3079,38193.66
3549.3135,38194.79
3550.3196,38195.914
3551.3152,38202.934
3552.3203,38204.062
3553.3264,38205.188
3554.3318,38206.316
3555.2756,38247.01
3556.272,38254.03
3580.5913,3962.1824
3558.2703,38263.863
3559.2764,38264.99
3560.2722,38272.008
3584.678,3964.319
3562.2715,38281.84
3563.277,38282.965
3564.2825,38284.094
3565.2876,38285.22
3566.293,38286.344
3567.2983,38287.473
3568.2322,38334.906
3569.2373,38336.03
3593.8735,3972.5613
3571.2273,38351.754
3572.2332,38352.88
3573.238,38354.008
3574.2432,38355.137
3575.2422,38360.473
3576.2476,38361.598
3577.2534,38362.723
3578.2585,38363.85
3579.2637,38364.977
3580.2632,38370.312
3583.1782,32669.3
3584.1782,32670.354
3585.1785,32671.404
3586.1785,32672.455
3587.1775,32673.508
3588.178,32675.549
3589.1777,32676.602
3590.1777,32677.652
3591.1775,32678.705
3592.178,32679.758
3593.1775,32680.81
3594.177,32685.82
3595.1765,32687.861
3596.1768,32688.912
3597.1763,32689.963
3598.1753,32695.96
3618.4463,3427.944
3619.5251,3449.3542
3620.4822,3450.7488
3621.4404,3452.1511
3622.3987,3453.5417
3623.3792,3458.7566
3624.337,3460.1472
3625.2947,3461.5378
3607.0984,33044.723
3608.0964,33052.703
3628.2236,3464.284
3629.2412,3465.198
3630.2585,3466.1042
3631.2756,3467.0183
3632.2932,3467.9402
3633.31,3468.8386
3615.0845,33114.47
3616.0842,33115.52
3617.084,33116.574
3618.0828,33122.57
3638.3955,3470.4167
3639.4136,3471.323
3620.2637,36724.4
3621.2634,36725.45
3622.2637,36726.504
3623.2634,36727.555
3624.2634,36728.605
3625.2627,36734.605
3626.2625,36735.656
3627.2627,36736.707
3628.2622,36737.758
3629.2622,36738.812
3630.2622,36739.863
3631.2625,36740.914
3632.2625,36741.97
3633.2615,36745.99
3634.2617,36747.04
3635.2617,36748.094
3636.2615,36749.145
3637.2615,36750.195
3638.261,36754.215
3639.2612,36755.266
3640.2607,36756.32
3641.2612,36757.37
3642.261,36758.426
3643.2598,36764.42
3665.0332,3835.4949
3666.0503,3836.405
3646.2537,36795.273
3647.2537,36796.33
3648.2532,36797.38
3649.2534,36798.434
3650.2534,36799.484
3651.2532,36800.535
3652.2534,36801.586
3653.2532,36802.64
3654.2532,36803.69
3655.254,36805.734
3656.2534,36806.785
3657.2527,36807.836
3658.253,36808.89
3659.2532,36809.94
3660.2532,36810.996
3661.2524,36812.047
3662.2534,36813.098
3663.2532,36814.15
3664.2524,36816.19
3665.253,36817.242
3666.2527,36818.293
3667.2527,36819.348
3668.2527,36820.4
3669.253,36821.45
3691.474,3838.2996
3692.4917,3839.2097
3672.2458,36856.26
3673.245,36857.312
3674.2456,36858.367
3675.2454,36859.418
3676.2454,36860.47
3677.2454,36861.523
3678.2456,36862.574
3679.2456,36863.625
3680.245,36864.676
3681.2456,36865.73
3682.2458,36866.78
3683.2454,36867.832
3684.2449,36868.887
3685.2456,36869.938
3686.245,36870.992
3687.245,36872.043
3688.2454,36873.094
3710.8047,3841.6238
3711.8237,3842.5105
3691.2405,36897.023
3692.2405,36898.074
3693.24,36899.125
3694.2402,36900.18
3695.2405,36901.23
3696.2402,36902.285
3697.2402,36903.336
3698.2407,36904.387
3699.2375,36917.31
3700.238,36918.363
3701.238,36919.414
3702.2378,36920.47
3703.2373,36921.52
3704.236,36928.508
3705.2363,36929.56
3706.2366,36930.61
3707.2363,36931.66
3708.2363,36932.715
3709.2358,36937.723
3710.2346,36941.742
3711.2336,36946.75
3712.2334,36947.805
3713.2336,36949.844
3714.2332,36951.887
3715.2332,36952.938
3716.233,36956.957
3717.2324,36958.008
3718.2327,36959.06
3719.2324,36960.113
3720.2327,36961.164
3721.2324,36962.22
3743.3892,3849.1277
3744.3777,3850.0574
3724.2249,36998.016
3725.2249,36999.07
3726.2256,37000.12
3727.225,37001.176
3728.2249,37002.227
3729.225,37003.277
3730.224,37008.285
3731.224,37009.336
3732.2239,37010.39
3733.224,37011.44
3734.224,37012.492
3735.2239,37013.547
3736.2239,37014.598
3737.2231,37018.617
3738.223,37019.668
3739.2231,37020.723
3740.2234,37021.777
3741.2234,37022.824
3742.2227,37028.824
3743.2224,37029.875
3744.2222,37030.93
3745.2222,37031.98
3746.221,37038.965
3747.2207,37040.02
3748.221,37041.074
3749.2207,37042.125
3750.2202,37043.176
3751.2205,37044.227
3752.2205,37045.277
3753.2205,37047.32
3754.2202,37048.375
3755.2202,37049.426
3756.2202,37050.477
3757.2202,37051.527
3758.2205,37052.582
3759.2205,37053.633
3760.22,37054.684
3761.2202,37055.74
3762.2202,37056.79
3763.2202,37057.844
3764.22,37059.883
3765.22,37060.934
3766.22,37061.984
3767.2185,37069.965
3768.2185,37071.016
3769.2185,37072.066
3770.2183,37073.12
3771.2168,37081.098
3772.2168,37082.145
3773.216,37089.137
3794.6423,3856.3074
3775.2131,37100.145
3776.2136,37101.19
3777.2134,37102.246
3778.2134,37103.297
3779.2134,37104.35
3780.2131,37105.402
3781.2131,37106.457
3782.2126,37110.473
3783.2126,37111.527
3784.213,37112.58
3804.9458,3660.3894
3805.9333,3661.3074
3806.921,3662.2292
3807.909,3663.155
3808.9023,3666.073
3809.89,3666.9949
3810.8777,3667.9167
3811.8655,3668.8386
3812.8535,3669.7644
3813.841,3670.6824
3814.829,3671.6042
3815.8167,3672.53
3816.8066,3674.452
3817.7944,3675.3738
3818.7822,3676.2878
3819.7703,3677.2136
3820.7578,3678.1433
3821.7466,3679.0652
3822.734,3679.991
3823.7214,3680.905
3824.715,3683.823
3825.7026,3684.741
3826.6902,3685.6707
3827.6777,3686.5925
3828.6663,3687.5144
3829.6543,3688.4363
3830.6467,3689.3464
3831.6404,3690.2449
3832.6333,3691.1433
3814.5886,35491.203
3815.5872,35499.18
3835.6077,3692.8816
3836.5999,3693.7917
3837.5923,3694.702
3838.5842,3695.616
3839.5767,3696.5261
3840.568,3697.4363
3841.5608,3698.3386
3842.5586,3702.2488
3843.5505,3703.1628
3844.5422,3704.069
3845.5344,3704.9832
3846.5264,3705.8894
3847.5188,3706.7996
3848.5112,3707.7175
3849.503,3708.616
3850.4946,3709.534
3851.487,3710.448
3833.5457,35700.13
3834.5454,35701.18
3835.5435,35708.168
3855.4517,3712.0964
3837.5422,35719.176
3838.5417,35720.227
3858.4265,3713.827
3859.4177,3714.7332
3841.536,35749.1
3842.536,35750.152
3843.5344,35758.13
3863.3904,3720.3777
3864.382,3721.284
3865.3743,3722.194
3866.3665,3723.1082
3848.517,35839.56
3849.5168,35840.61
3850.5168,35841.66
3851.5168,35842.715
3852.516,35847.723
3872.3118,3724.577
3873.3035,3725.487
3874.2957,3726.4011
3875.2878,3727.3113
3857.5078,35889.582
3858.5056,35897.56
3859.5059,35899.598
3860.5044,35907.58
3880.2444,3729.866
3862.5024,35918.582
3863.5024,35919.637
3864.502,35920.688
3865.5024,35921.742
3866.5022,35922.793
3867.5012,35929.78
3868.5005,35930.832
3869.5007,35931.883
3870.501,35932.934
3871.4998,35937.94
3872.5,35938.996
3873.4998,35940.05
3874.4995,35942.09
3875.4995,35943.145
3876.499,35948.152
3877.4993,35949.203
3878.4985,35950.254
3879.499,35951.31
3880.499,35952.36
3881.4988,35953.41
3882.4973,35959.41
3883.4976,35960.46
3884.4973,35961.51
3885.497,35962.566
3886.497,35963.617
3887.496,35969.613
3888.4963,35970.668
3889.4966,35971.72
3890.4966,35972.773
3891.496,35973.82
3892.496,35974.875
3893.4954,35978.895
3894.4956,35979.95
3895.4954,35981.0
3896.4956,35982.05
3897.4958,35983.1
3898.4958,35984.156
3899.4956,35985.21
3900.4949,35989.227
3901.4922,36001.16
3902.4902,36009.137
3921.8508,3736.1707
3904.4883,36020.145
3905.4888,36021.195
3906.4883,36022.25
3907.4888,36023.297
3908.4888,36024.348
3909.4888,36025.402
3910.4888,36026.453
3911.4885,36027.508
3912.488,36030.54
3913.4883,36031.59
3914.488,36032.64
3915.4878,36033.69
3916.488,36034.746
3917.4875,36039.754
3936.71,3737.8503
3919.485,36050.76
3920.485,36051.812
3921.4854,36052.867
3922.4854,36053.918
3923.4744,36101.46
3924.4724,36109.438
3943.6538,3744.2253
3926.4707,36121.434
3927.4707,36122.49
3928.4705,36123.54
3929.4702,36124.59
3930.4707,36125.64
3931.47,36126.695
3932.4705,36127.746
3933.4702,36130.777
3934.4702,36131.83
3935.47,36132.883
3936.47,36133.934
3937.4702,36134.984
3938.4702,36136.035
3939.47,36137.09
3940.4702,36138.14
3941.4697,36139.19
3942.4695,36141.234
3943.47,36142.285
3944.47,36143.34
3945.4695,36144.39
3946.4697,36145.44
3947.4697,36146.496
3948.4695,36147.547
3949.4697,36148.6
3950.47,36150.64
3951.4692,36151.695
3952.4695,36152.746
3953.4695,36153.797
3954.4695,36154.848
3955.4692,36155.902
3956.469,36156.953
3957.4697,36158.004
3958.4695,36159.06
3959.4688,36162.09
