ReconstructionError,Anomaly
0.0004641038512568883,False
0.00048415264480562416,False
0.0015864749598408186,False
0.0007632714663460398,False
0.0003350082288808177,False
0.0009804733959101284,False
0.0004844625631705493,False
0.0013766909387876159,False
0.0013098270595525033,False
0.0014027882403584628,False
0.0009520788269198444,False
0.0011131649913865348,False
0.0005799284608609975,False
0.001180463105779227,False
0.0011858744372516589,False
0.0007474091235228751,False
0.0005269262479119525,False
0.0005282729337713318,False
0.0004075674493582579,False
0.0009026097580092081,False
0.001490182453483065,False
0.0006716711372075885,False
0.001425623401063945,False
0.0007616961138835287,False
0.0007152924202482553,False
0.0011111572432965296,False
0.0006799919739989524,False
0.0005255567464749345,False
0.0004621802333190332,False
0.0009440515228119062,False
0.0011298453301508023,False
0.0012292810273361245,False
0.0004948392760351091,False
0.0007439979378506095,False
0.00048537776994283074,False
0.0005629624735280466,False
0.0010785085295162027,False
0.0011986861756265546,False
0.0004637184116570991,False
0.0007389681884517482,False
0.0012434106115349814,False
0.001269271226814443,False
0.000495837704424515,False
0.0013653152357921707,False
0.0009579911091158477,False
0.001009778547644428,False
0.001159709525245347,False
0.0016051479013857541,False
0.0007486772810779849,False
0.0015938055227755388,False
0.001255048405065745,False
0.0012015198021930098,False
0.0031007381895401176,True
0.00037424079676286626,False
0.0002889548809661317,False
0.00030765233514421745,False
0.0003540426712569112,False
0.00029124455480827063,False
0.0016759768885665776,False
0.00027833540472635985,False
0.00025998868718750623,False
0.00036494123459197315,False
0.0009719259190857002,False
0.0006037080276060513,False
0.0008815927971515385,False
0.0006199698959943724,False
0.0005308131363709346,False
0.00033386010220291237,False
0.00040981549052022503,False
0.0007630090083192908,False
0.0010274802408412464,False
0.0008641378633002275,False
0.0007249457279395568,False
0.0011187811326615765,False
0.0011875726423392252,False
0.0014616225415369547,False
0.0009601020085558481,False
0.0005528125212396985,False
0.0005589776314202324,False
9.082660766477396e-05,False
0.0007304863789020583,False
0.0005328428379040076,False
